HIV1	HIV2	HIV3	HIV4	Cont1	Cont2	Cont3	Cont4
25.28388	38.55802	31.98391	18.28654	47.33828	80.56717	19.51262	7.40615
23.82867	18.38219	6.35138	38.59608	35.296	11.56848	15.19687	8.03808
25.1435	16.74821	20.14045	24.96163	27.35771	7.37494	22.79915	6.61869
37.41354	30.05345	18.93652	37.68811	52.28012	28.48638	14.36182	18.61121
3038.2876	3597.8167	1714.7825	2666.482	2538.861	3337.4749	1430.0308	1904.9178
131.99261	177.33641	119.97807	92.98186	192.01051	243.82101	81.15651	77.1811
46.83297	23.78495	62.36714	38.60762	81.81351	52.46293	8.60926	0.27011
12.64063	3.28236	37.14733	16.85484	62.22325	10.10147	7.96323	2.33057
83.23608	48.8906	63.68281	59.10414	92.32775	64.29774	22.20421	17.32006
1009.266	1106.7028	574.1939	800.5355	1292.3727	1437.3843	591.3104	742.3459
41.44801	26.01547	38.32683	24.76779	69.03046	48.98598	2.78518	6.93807
109.99207	101.84088	59.68665	73.02759	127.92645	100.81519	58.40884	79.31539
2.32225	3.43509	6.45819	5.08855	9.84079	7.56901	8.15985	6.51794
63.88788	40.68083	48.33546	40.95272	95.49863	50.40914	41.17308	37.11
3.6977	7.07015	0.79555	1.54792	8.5841	4.66755	1.65257	6.95898
326.11136	256.90594	230.40182	214.0573	352.95026	297.8058	265.79968	225.6579
20.44159	5.2184	21.63545	13.93349	46.75708	16.06084	8.38714	4.34246
22.35497	9.29188	14.43047	13.74758	44.48302	24.23403	18.74624	4.1623
3.53357	19.2966	11.89665	6.27848	20.55686	17.1603	27.30562	8.75689
274.14267	149.72423	170.29648	154.17569	323.4938	185.91182	257.59616	219.57913
6618.5435	5120.503	4241.9883	3975.499	6933.082	5426.259	6742.291	5991.038
132.37045	237.7007	54.59137	62.75053	37.2485	38.30121	28.64756	31.84213
66338.68	57004.25	48822.543	45682.184	37.8807	33.48465	31.38901	22.00686
271.54727	131.10516	345.40704	211.36641	135.39084	102.7781	67.07141	60.18582
112.30729	68.50431	89.98241	70.48291	114.5664	73.64838	68.57693	47.75473
38.8178	22.09352	49.81131	24.24716	44.50673	49.08951	25.18451	12.60293
31.2379	56.87956	47.0402	33.26313	66.21322	56.57582	34.6227	26.40842
96.757	128.45555	80.57037	431.64572	137.37447	81.20789	159.98372	654.97473
15292.939	11048.524	10144.859	9525.564	19250.064	14402.655	16371.214	14799.426
1653.7745	1096.8732	1008.8635	720.6436	1600.8999	1144.6191	1451.1533	994.3999
4155.3926	2539.453	2386.831	1804.6522	4195.4946	2420.0767	3218.2383	2355.375
585.52075	370.5886	353.1741	282.6924	726.2317	422.32672	556.5855	388.87808
8588.757	6826.3467	5556.329	4951.6226	14173.284	10890.385	13232.401	11768.112
203.15224	124.53638	156.2038	141.4687	247.38611	199.53764	155.57779	110.07862
17.52872	17.14014	12.98227	23.43175	36.81408	20.87697	13.30489	4.75777
380.05173	246.2381	222.48143	211.56892	492.94144	391.23468	297.4412	271.457
1151.5089	652.2672	678.8144	491.31506	1538.292	853.165	834.0174	625.4728
680.012	334.928	461.57172	240.9523	909.9421	466.41016	453.9933	243.82904
557.92737	292.56668	330.86987	245.12947	829.03925	408.29993	397.31183	262.78195
130.40729	109.57247	60.77869	78.20593	152.5049	129.22769	70.63525	73.84884
310.49908	152.9293	187.42914	307.29498	435.75775	227.90997	244.88516	175.1949
29.07671	15.95103	10.65496	37.77411	36.59536	20.1164	22.20462	12.75354
126.31682	54.82003	44.13213	82.99574	158.93925	76.42878	73.53778	40.98441
34.37022	16.0477	23.8785	71.37238	46.18726	26.72359	39.69398	26.37513
40.25932	43.25879	33.64712	20.42847	55.23395	58.75098	10.74604	29.85032
85.33797	75.73534	87.77208	29.51488	107.6097	106.02557	36.46252	49.35355
81.84643	74.11477	44.90086	48.22478	129.43471	111.01591	49.16949	59.41898
215.6258	226.50304	92.97485	143.10593	325.8184	325.7864	140.04851	181.10997
254.5341	246.11328	119.1863	148.52277	294.27933	257.68594	139.89742	163.04214
140.95073	123.96895	56.53281	77.49973	160.21301	132.19809	87.24083	83.4701
106.33462	92.29701	41.84655	48.63276	129.91502	91.79339	61.90016	59.96852
20.36373	21.16926	14.69705	7.77439	37.37359	22.27415	9.83953	12.0942
479.40768	378.7098	252.67137	263.43427	591.3558	449.35504	342.56763	353.7946
74.76768	62.96842	48.1925	39.3625	113.39348	74.49053	49.0965	52.37119
226.96536	217.2254	119.46525	154.5118	268.77493	254.78157	152.5789	204.11775
245.35463	206.75282	126.52049	161.91138	282.3465	208.07329	194.93481	234.8351
1292.5382	1156.5095	713.2121	923.8079	1696.0974	1582.7709	1529.4318	1883.2434
148.1268	77.19912	42.2006	61.00166	177.6441	92.54962	65.26162	73.62348
3429.7898	2863.7964	2191.3777	2505.5295	4652.9355	3802.0063	3467.1853	3855.7053
184.0508	167.30733	123.58598	156.69472	216.39825	224.3202	176.68333	210.23573
776.8554	574.04224	510.25128	538.05835	1082.4349	790.3897	885.7897	871.2887
92.72319	63.73506	59.90268	66.53759	88.59088	60.4542	67.73392	68.07967
330.5612	168.31404	214.30623	206.34206	346.69296	207.95863	306.44553	259.41174
1784.2926	1143.8385	1272.6945	1057.2006	2510.0813	1707.8124	2694.3167	2152.7349
284.95746	153.63232	180.01231	143.34467	374.3973	217.94196	260.7765	222.7017
279.19165	122.91096	159.14055	228.52083	314.52094	143.23592	223.3342	158.57582
292.19827	155.33621	206.20633	138.01917	436.9453	211.37764	318.29282	238.19127
2306.0676	1392.126	1706.9204	1139.4872	3108.4412	1908.6926	2979.2065	2015.6895
491.9497	285.4202	323.0745	201.28711	641.3239	393.9994	511.3047	316.10312
104.96395	68.45605	73.13075	59.16601	128.19814	94.76963	81.72981	49.59643
377.91193	232.05429	225.0465	149.12996	564.8796	343.4898	454.07028	292.30438
626.7161	354.26852	362.32523	253.02779	896.834	454.33316	524.7932	361.5505
315.17682	197.89085	191.88556	134.99979	456.8701	280.30426	282.00845	184.04619
509.26404	265.21347	247.15025	162.58997	393.7204	212.29526	224.3779	139.53148
148.36392	95.98595	70.61401	63.60287	162.01614	131.74641	85.59834	61.59325
393.08487	198.58917	161.6053	115.11015	457.2196	248.46452	275.02887	175.2886
43.31944	13.29008	35.79997	13.60191	56.26109	34.41389	27.07657	16.4623
183.1658	83.59753	78.6702	63.67772	224.78429	103.23865	105.15145	67.99031
475.7704	235.38737	217.72018	138.05145	648.6144	324.6017	429.57663	237.13461
54.84827	19.05385	23.19339	35.29799	62.26798	26.67871	36.4584	36.88564
635.37634	232.48685	286.29102	165.36757	622.6184	262.20508	305.90955	174.07365
82.18092	32.48958	42.54135	52.64694	135.33453	69.06739	77.57526	42.3748
766.88086	285.1657	317.53293	174.92351	867.91	354.0844	492.76782	224.61865
300.1987	115.47152	139.10204	97.55147	418.62497	161.9164	205.90685	101.12082
28.91241	32.06349	45.66491	24.31049	48.62557	47.81012	4.26678	18.60633
40.41919	38.99456	63.36148	24.58025	48.86005	53.89768	10.09002	23.04091
167.02579	209.19818	91.36829	105.197	175.84198	198.33112	89.35328	120.67905
51.96744	54.59033	40.94439	37.17352	62.06976	47.76259	23.88223	27.74047
151.13937	195.4556	67.06411	106.75231	188.64958	198.46677	82.44767	126.8328
654.9426	834.63556	1028.7307	490.89615	750.40137	990.96155	484.2043	735.0888
120.56863	126.37038	71.30662	66.10551	102.7501	96.80695	65.55986	49.94985
97.20103	67.88699	53.32193	121.71072	157.62451	89.15929	70.10265	53.38532
58.39597	61.60899	31.55135	35.49461	78.1108	51.99251	35.77839	30.23196
54.91459	60.28488	30.34114	26.77967	81.72231	68.99685	42.50777	37.22456
866.7911	727.13196	455.70865	584.76556	1109.719	899.0402	740.19025	879.0347
745.72943	577.4404	448.3428	506.1496	816.79974	655.7171	472.10458	494.0618
619.89465	467.13922	361.08047	438.74683	766.67615	572.6394	477.06476	507.46066
144.03722	75.40626	65.30883	93.11912	360.0473	84.1452	73.10878	84.59381
73.0563	91.55433	33.62858	58.08863	108.81855	94.95342	40.23241	47.27782
276.26944	201.58035	151.91792	171.62003	327.92126	221.98236	229.07275	240.68657
454.4956	364.2976	273.54587	317.5202	482.22534	351.11642	390.36377	422.42712
1746.3492	1136.151	1118.5165	1146.2125	2044.0422	1407.2589	1670.6982	1657.3932
100.94794	50.53331	73.31917	46.21119	119.75968	65.18024	92.03661	76.81058
619.53107	311.40674	476.04596	387.11783	644.4833	338.05594	392.4297	306.32755
47.81282	27.37666	45.78165	21.09942	55.70504	45.24809	39.14461	30.52762
1228.1549	734.0113	903.43115	811.5027	1134.789	707.876	721.47577	645.3797
1259.5525	760.9318	861.578	648.7195	1560.8304	994.6227	1535.7262	1172.1489
350.05002	201.4831	238.13396	174.73311	532.2348	342.0728	473.94052	337.9574
271.55872	165.48022	188.06229	133.35303	337.69095	226.10541	254.6007	188.76556
17.76599	18.02165	11.35838	17.76554	28.76103	36.67586	20.36456	10.07355
605.9576	397.08075	397.85934	272.8016	813.59076	488.6847	553.93427	395.6688
197.5821	115.41621	125.22403	88.55534	259.55093	177.71051	157.10335	114.14299
319.25427	215.49045	190.1304	119.82658	371.54953	268.73074	318.63718	195.56606
37.28125	25.72172	14.32152	7.6716	39.70171	34.87513	16.46409	14.36093
966.69055	570.839	575.84644	422.5909	2007.791	1109.9092	1037.1057	737.60547
156.2496	74.37985	76.42915	61.66476	160.94417	99.96966	90.0498	67.91316
217.96053	99.22033	96.30201	82.81116	199.82649	92.6208	88.92822	59.46017
99.52187	63.6323	46.93325	61.24964	139.59862	71.26245	46.75481	34.9071
40.48198	20.66234	21.2978	20.2263	64.24375	28.91133	22.57806	18.60485
45.4249	16.24543	15.13437	32.12902	58.01122	30.4174	21.15177	19.3535
1262.6168	533.15717	612.14813	347.587	1554.8715	696.0004	936.74646	534.1112
530.1033	205.65024	264.54413	257.424	589.6018	241.93605	271.22684	153.1769
573.4271	208.93785	299.9793	182.6286	632.6346	232.5037	249.46785	130.10124
873.17126	297.35562	424.15298	245.29344	1101.1809	367.57095	622.86993	267.43652
1396.7317	1411.5419	734.647	900.9056	1878.5187	2153.5098	954.9081	1058.9131
548.6523	773.3088	277.24374	417.76022	467.4197	699.0779	312.81323	464.74844
357.24338	473.56766	163.80357	215.5983	480.80435	680.09845	282.45135	439.70676
167.17079	158.61823	87.41816	79.73529	146.0055	151.78436	86.21088	88.05031
57.92396	55.53824	25.15031	20.64056	77.75145	56.0857	30.70775	27.80364
377.76154	343.10065	163.41853	193.02672	524.6012	482.2543	279.183	290.24664
2945.159	3174.7083	1368.6095	1770.29	1935.8917	2158.566	1310.4059	1558.6522
33.92963	36.73098	26.08058	35.14568	54.86716	72.27419	26.03017	24.68859
65.09911	54.60566	38.96205	36.53345	90.73191	63.84846	43.42617	42.88116
21.77345	14.97563	12.21292	20.63298	42.0013	19.71127	20.70057	28.53827
201.36641	181.5277	120.69853	148.86842	236.87512	199.3792	162.91365	185.25385
1412.9716	1226.0562	807.967	1017.57544	1432.6361	1282.9263	1196.1118	1385.0907
1515.3279	1276.8317	944.97675	1138.4073	1114.6162	928.25	828.01855	943.23724
1848.4923	1428.6746	1179.0767	1331.7827	2147.6294	1694.1722	1711.1215	1840.888
73.79855	62.36005	50.81771	55.19176	93.4689	73.89579	58.31273	71.39139
562.81995	467.2262	347.97275	401.57495	419.90094	324.62958	325.3748	347.7128
687.68964	547.5094	466.43854	519.0523	750.38715	613.4036	708.1643	786.131
20.53406	14.36517	18.8813	23.42115	38.72468	17.81972	17.42492	38.38793
33.18438	18.35007	27.06786	20.29875	45.99309	43.16399	27.01063	23.03319
147.7704	31.01768	103.94601	39.63897	149.30681	47.07354	120.83392	37.83843
433.90442	246.70758	284.75616	224.18614	477.1082	341.51813	475.5852	373.23282
114.90282	71.02033	81.2851	70.43954	193.57481	81.38522	75.67368	54.26138
2020.8093	1219.0345	1406.0057	1090.9839	2771.1973	1747.8434	2434.4937	1960.8695
40.14357	9.55709	29.75644	16.22614	66.93089	26.57563	51.19837	40.51054
204.04233	138.06828	126.87234	115.52431	261.2852	184.92818	188.2919	166.87686
2449.6108	1581.4917	1544.7461	1156.3267	3295.0015	2132.1543	2678.4758	2069.5508
725.5921	468.1513	443.81024	347.5529	834.2478	519.2895	639.2294	491.35767
402.8923	273.78375	255.43404	186.35847	401.99216	273.02258	284.79794	216.33151
897.04016	492.52194	545.1029	407.785	1299.3406	675.1033	601.2137	448.50214
387.20987	233.72736	211.98178	156.96898	482.8478	259.59378	317.06586	209.79437
53.26601	39.70033	31.61662	37.95058	57.29979	33.75819	41.13008	28.51082
225.8674	143.23877	121.6437	95.36771	279.3897	192.75783	166.29945	135.75743
40.62243	32.61507	20.23413	16.01068	38.64717	60.14056	25.15586	20.7548
47.73735	34.4317	20.99444	27.32022	70.11501	27.28756	21.20523	15.41267
53.21628	37.72475	29.19302	25.28785	105.90195	57.35761	42.83657	31.87609
61.12186	37.63595	18.92165	33.76292	69.73576	52.40487	29.42903	25.86818
698.65485	336.47076	325.2226	195.16046	1004.9219	511.63443	592.8967	319.27872
38.70919	16.7327	21.91327	59.89872	37.70071	37.67453	34.28862	16.25403
1137.7236	438.9661	532.976	284.59183	1924.2181	791.7125	958.9928	459.61508
66.34028	43.97796	58.73851	71.47169	89.21547	41.02985	62.09344	25.15424
49.20419	48.73582	31.12927	35.72681	64.68774	61.89608	34.59428	31.27188
237.78941	357.0487	115.65585	154.75148	367.41028	619.8714	230.35202	359.15555
351.2147	422.46756	175.38673	200.37657	250.48988	299.46194	151.02899	183.3122
391.30307	356.6597	177.19792	161.24446	416.1846	386.8772	232.72102	216.99138
1705.3956	1566.1257	795.54565	898.059	1571.5424	1490.809	780.4072	827.1332
109.98713	97.77419	47.02963	67.0565	123.15589	106.27976	71.89175	70.65533
156.14171	135.28735	78.43835	67.30055	211.99416	180.9369	123.88947	127.77579
335.74057	298.78204	177.4344	195.80646	433.22498	367.1844	260.3793	287.31073
117.55913	104.88805	74.26511	77.1786	149.83781	113.65069	75.41078	76.69725
150.22923	137.40732	85.0771	90.50123	229.3736	180.2504	135.45044	142.274
259.3126	239.75226	138.4423	183.42757	291.69733	240.01633	231.77687	250.37424
148.39806	58.50797	101.75612	51.59	206.01555	82.5837	141.86389	66.72908
250.84415	177.14758	162.46295	156.81697	305.04654	228.76514	158.53943	147.86263
1301.0668	1159.0758	891.41724	1077.6539	1533.7599	1353.0398	1093.7881	1302.4368
95.42615	71.5194	64.83206	59.36103	103.94328	80.89581	63.3149	72.82489
1483.9288	1287.2722	978.7517	1141.9886	1318.1898	1154.6378	1112.3667	1295.6224
170.1952	135.84677	100.53423	122.82407	199.70152	171.23955	129.22696	138.98613
384.8053	178.52069	141.14932	160.38216	964.8852	247.47345	264.21347	287.6085
305.1272	167.13774	178.2201	175.92075	376.74176	209.26628	290.5708	271.04968
1636.198	1006.96045	1054.4379	940.63684	2109.4487	1373.3043	2019.7971	1914.5253
281.4447	164.62015	192.15689	178.00768	366.73566	194.63391	207.9902	197.34163
133.42282	59.84204	58.77283	307.32486	184.65292	70.75748	93.21031	71.75565
367.16223	196.4269	224.3806	186.17168	465.7441	269.707	306.61792	270.7134
364.14334	223.45042	268.7564	215.18182	348.9752	225.00986	301.27615	243.79797
1200.2168	736.768	845.55994	696.1548	1592.2924	1027.9912	1227.0863	1063.2711
204.378	116.05029	113.6813	90.52293	234.4537	152.39676	193.54913	150.4323
623.191	428.91342	365.69287	281.8595	675.42957	422.30353	539.16174	417.90497
237.11337	155.58331	138.93358	122.69658	249.71013	146.39548	150.5396	127.85616
623.7258	429.8337	337.34216	242.39966	845.84753	562.34845	669.56415	491.6437
333.62125	206.45262	187.37129	150.46088	517.9564	291.21912	252.99673	200.44722
431.563	272.9464	196.63808	151.33461	554.15204	330.34488	360.1452	237.27248
4985.6514	3191.5908	2507.3977	1910.6592	4573.3423	2915.5122	3394.8765	2577.069
266.52988	161.56978	122.61717	105.63607	290.51257	274.3137	178.35435	125.06702
39.78624	24.77613	27.33307	24.91623	66.62656	28.67254	20.50197	8.39659
93.69765	62.9608	45.88766	37.27221	113.94826	78.69849	73.79971	40.49265
416.25906	221.68372	168.08397	119.10876	500.75845	274.61124	252.43338	162.86621
490.4204	231.4014	174.39304	135.3172	573.6862	283.12607	319.34186	184.47646
147.33745	65.00346	61.69813	43.38153	86.91741	56.00077	43.22024	34.9884
2320.059	1104.3444	965.74225	518.9824	3170.7495	1609.3705	2122.1956	1067.2341
672.3071	323.47824	374.26895	238.93413	1009.1261	469.50235	435.5199	233.80379
373.51633	491.15683	155.22444	231.1233	446.40332	689.4101	256.94666	391.96317
529.69336	729.601	202.38622	306.28918	658.97125	1046.0259	404.60345	603.0734
176.80547	162.90344	133.44792	86.29397	200.08844	188.78844	123.15878	95.42496
8.15033	18.92951	11.75422	9.29276	24.15611	18.98221	0.56396	10.89587
955.6137	1132.9185	483.16315	658.9803	1051.3096	1281.381	535.0294	688.0662
266.9637	245.33435	106.00603	8690.548	274.7768	261.57416	120.89845	285.22644
1619.4272	1872.488	749.35406	973.52985	1542.6738	1815.4716	1254.6847	1570.3556
784.0766	871.8354	392.07642	1531.2802	738.7683	807.9268	474.47156	663.56995
1333.7743	1265.7107	710.2061	851.1186	2109.131	1986.2435	1309.9004	1430.8752
221.35498	199.64984	110.65051	151.83623	290.64145	251.86368	162.36885	147.28488
341.84464	288.80185	191.38547	215.16638	438.14062	398.24146	312.32428	313.54974
6.86869	5.91939	5.9544	72.10675	22.57215	14.77358	5.36002	14.80468
533.7431	465.69974	302.12537	334.21063	536.13464	446.5556	484.2077	507.78
145.06992	89.54805	80.29213	74.60083	134.18948	79.28626	90.805	74.58826
59.10543	31.03576	38.95044	35.18741	78.6944	32.69756	57.80094	43.8797
205.35382	182.2974	138.98233	136.0078	233.20085	192.6017	183.21637	200.53229
482.9911	444.4891	310.46265	336.19794	554.02057	499.73178	566.9719	596.21875
15.36973	11.84428	18.60246	32.49262	10.92823	14.05567	4.12554	36.81278
788.56354	502.53928	476.47308	476.4192	781.13477	546.8616	718.5601	716.03015
137.49794	74.68292	90.49828	101.76022	128.78706	72.92505	87.36118	78.38512
756.2472	487.3661	485.01004	496.7574	881.941	497.10345	639.1698	646.8583
613.13654	302.2758	418.40607	365.49698	1685.3774	290.4583	527.9111	489.9421
56.35859	51.68993	47.03654	42.94001	79.89082	137.65593	44.85309	41.39843
239.41171	141.91093	148.7616	136.39146	245.44261	257.71405	146.90697	130.79453
260.67575	146.05333	146.6097	114.78763	500.2549	279.37366	350.29346	300.86884
23.22957	33.70308	26.76571	19.28201	38.37659	35.52809	19.76229	12.63956
515.8068	336.4074	340.39035	277.80133	778.57623	484.55774	414.02493	363.53244
1031.2892	655.9784	556.71234	474.61118	1440.2263	826.52594	856.3319	714.8964
2241.8313	1554.8906	1178.5841	869.043	3026.5325	1961.7845	2458.8408	1859.926
813.8881	506.32263	391.87085	310.2969	1047.2047	622.8531	745.0134	566.6841
67.17053	41.80434	27.0203	26.01208	106.00327	58.7516	23.42185	25.77768
24.11538	28.81582	18.29481	31.92355	31.36807	25.92022	1.67218	19.23013
604.6829	364.70016	257.73196	180.99748	605.87994	401.22165	412.28	262.87204
771.1185	441.9391	362.32983	223.13371	1059.5543	613.2085	636.9853	366.4267
136.8787	102.25886	63.44398	71.91084	184.225	117.59539	74.59454	64.8161
34.72586	15.82189	17.80194	35.39227	36.55426	25.18186	9.58991	2.39992
18.83018	0.92924	11.18873	48.75858	24.66774	7.67666	10.53441	1.3038
76.22977	44.09433	51.91351	114.56558	82.6273	76.10874	36.82812	34.46619
306.59036	150.8308	165.41461	93.4798	337.3841	194.68301	168.13199	99.81034
411.20657	177.69676	185.36198	97.07964	480.9757	226.29753	300.81927	162.73218
7.66158	6.39274	28.77356	20.59938	17.97741	6.40027	7.50574	14.57739
297.07208	393.38223	182.77089	196.56078	404.08777	573.59534	212.07428	276.2645
59.72607	46.94225	65.41836	31.28707	91.87957	68.7931	29.10105	16.36574
